date,Open,High,Low,Close,Volume,MarketCap
2019-07-20,10525.82,11048.66,10451.28,10767.14,20206615155,1.92E+11
2019-07-21,10777.53,10841.89,10389.6,10599.11,17130580467,1.89E+11
2019-07-22,10596.95,10651.79,10154.92,10343.11,16334414913,1.84E+11
2019-07-23,10346.75,10346.75,9883.6,9900.77,17851916995,1.77E+11
2019-07-24,9887.73,9908.8,9614.31,9811.93,17398734322,1.75E+11
2019-07-25,9809.1,10154.25,9773.96,9911.84,15821952090,1.77E+11
2019-07-26,9913.13,9916.52,9717.98,9870.3,14495714483,1.76E+11
2019-07-27,9871.16,10167.32,9411.52,9477.68,16817809536,1.69E+11
2019-07-28,9491.63,9575.55,9252.3,9552.86,13738687093,1.70E+11
2019-07-29,9548.18,9681.65,9472.95,9519.15,13791445323,1.70E+11
2019-07-30,9522.33,9701.76,9437.34,9607.42,13829811132,1.71E+11
2019-07-31,9604.05,10085.63,9598.1,10085.63,16631520648,1.80E+11
2019-08-01,10077.44,10446.92,9922.02,10399.67,17165337858,1.86E+11
2019-08-02,10402.04,10657.95,10371.01,10518.17,17489094082,1.88E+11
2019-08-03,10519.28,10946.78,10503.5,10821.73,15352685061,1.93E+11
2019-08-04,10821.63,11009.21,10620.28,10970.18,16530894787,1.96E+11
2019-08-05,10960.74,11895.09,10960.74,11805.65,23875988832,2.11E+11
2019-08-06,11811.55,12273.82,11290.73,11478.17,23635107660,2.05E+11
2019-08-07,11476.19,12036.99,11433.7,11941.97,22194988641,2.13E+11
2019-08-08,11954.04,11979.42,11556.17,11966.41,19481591730,2.14E+11
2019-08-09,11953.47,11970.46,11709.75,11862.94,18339989960,2.12E+11
2019-08-10,11861.56,11915.66,11323.9,11354.02,18125355447,2.03E+11
2019-08-11,11349.74,11523.58,11248.29,11523.58,15774371518,2.06E+11
2019-08-12,11528.19,11528.19,11320.95,11382.62,13647198229,2.03E+11
2019-08-13,11385.05,11420.05,10830.33,10895.83,16681503537,1.95E+11
2019-08-14,10889.49,10889.56,10028.14,10051.7,19990838300,1.80E+11
2019-08-15,10038.42,10437.41,9675.32,10311.55,22899115082,1.84E+11
2019-08-16,10319.42,10524.35,9855.48,10374.34,20228207096,1.86E+11
2019-08-17,10358.72,10452.62,10086.7,10231.74,13778035685,1.83E+11
2019-08-18,10233.01,10487.07,10119.09,10345.81,12999813869,1.85E+11
2019-08-19,10350.28,10916.05,10313.2,10916.05,16038264603,1.95E+11
2019-08-20,10916.35,10947.04,10618.96,10763.23,15053082175,1.93E+11
2019-08-21,10764.57,10798.73,9962.72,10138.05,19473084768,1.81E+11
2019-08-22,10142.52,10233,9831.46,10131.06,17097508856,1.81E+11
2019-08-23,10136.31,10442.44,10078.19,10407.97,15627023886,1.86E+11
2019-08-24,10407.64,10418.02,9982.3,10159.96,15451030650,1.82E+11
2019-08-25,10160.74,10304.62,10008.79,10138.52,14153856610,1.81E+11
2019-08-26,10126.3,10512.33,10126.3,10370.82,18438654080,1.86E+11
2019-08-27,10372.83,10381.33,10087.3,10185.5,14762609503,1.82E+11
2019-08-28,10203.43,10279.37,9716.66,9754.42,17603790323,1.75E+11
2019-08-29,9756.79,9756.79,9421.63,9510.2,17045878501,1.70E+11
2019-08-30,9514.84,9656.12,9428.3,9598.17,13595263986,1.72E+11
2019-08-31,9597.54,9673.22,9531.8,9630.66,11454806419,1.72E+11
2019-09-01,9630.59,9796.76,9582.94,9757.97,11445355859,1.75E+11
2019-09-02,9757.47,10396.59,9730.65,10346.76,17248102294,1.85E+11
2019-09-03,10345.73,10736.1,10308.55,10623.54,19384917989,1.90E+11
2019-09-04,10621.18,10762.64,10434.71,10594.49,16742664769,1.90E+11
2019-09-05,10588.18,10627.27,10516.42,10575.53,14551239508,1.89E+11
2019-09-06,10578.2,10898.76,10292.3,10353.3,19536574783,1.86E+11
2019-09-07,10353.93,10558.67,10348.92,10517.25,15307366476,1.88E+11
2019-09-08,10518.11,10595.64,10409.09,10441.28,13670567493,1.87E+11
2019-09-09,10443.23,10450.31,10144.93,10334.97,17595943368,1.85E+11
2019-09-10,10336.41,10394.35,10020.57,10115.98,14906809639,1.81E+11
2019-09-11,10123.03,10215.95,9980.78,10178.37,15428063426,1.83E+11
2019-09-12,10176.82,10442.25,10099.24,10410.13,15323563925,1.87E+11
2019-09-13,10415.36,10441.49,10226.6,10360.55,14109864675,1.86E+11
2019-09-14,10345.4,10422.13,10291.69,10358.05,13468713124,1.86E+11
2019-09-15,10356.47,10387.03,10313.09,10347.71,12043433567,1.86E+11
2019-09-16,10347.22,10386.87,10189.74,10276.79,15160167779,1.84E+11
2019-09-17,10281.51,10296.77,10199.74,10241.27,15304603363,1.84E+11
2019-09-18,10247.8,10275.93,10191.47,10198.25,16169268880,1.83E+11
2019-09-19,10200.5,10295.67,9851.69,10266.41,19937691247,1.84E+11
2019-09-20,10266.32,10285.87,10132.19,10181.64,14734189639,1.83E+11
2019-09-21,10183.65,10188.1,10000.71,10019.72,13425266806,1.80E+11
2019-09-22,10024.12,10074.44,9922.53,10070.39,13199651698,1.81E+11
2019-09-23,10067.96,10074.24,9727.14,9729.32,15144925408,1.75E+11
2019-09-24,9729.32,9804.32,8370.8,8620.57,25002886689,1.55E+11
2019-09-25,8603.43,8744.83,8325.4,8486.99,21744728353,1.52E+11
2019-09-26,8487.67,8515.69,7895.63,8118.97,19258205289,1.46E+11
2019-09-27,8113.1,8271.52,7965.92,8251.85,16408941156,1.48E+11
2019-09-28,8251.27,8285.62,8125.43,8245.92,14141152736,1.48E+11
2019-09-29,8246.04,8261.71,7990.5,8104.19,13034629109,1.46E+11
2019-09-30,8104.23,8314.23,7830.76,8293.87,17115474183,1.49E+11
2019-10-01,8299.72,8497.69,8232.68,8343.28,15305343413,1.50E+11
2019-10-02,8344.21,8393.04,8227.7,8393.04,13125712443,1.51E+11
2019-10-03,8390.77,8414.23,8146.44,8259.99,13668823409,1.48E+11
2019-10-04,8259.49,8260.06,8151.24,8205.94,13139456229,1.47E+11
2019-10-05,8210.15,8215.53,8071.12,8151.5,12200497197,1.47E+11
2019-10-06,8149.88,8161.41,7958.85,7988.16,13160830305,1.44E+11
2019-10-07,7989.12,8308.45,7905.77,8245.62,18009742607,1.48E+11
2019-10-08,8246.85,8332.72,8185.76,8228.78,15592264032,1.48E+11
2019-10-09,8229.84,8627.71,8169.3,8595.74,19384942333,1.55E+11
2019-10-10,8585.28,8625.27,8471.93,8586.47,17618660671,1.54E+11
2019-10-11,8585.26,8721.78,8316.18,8321.76,19604381101,1.50E+11
2019-10-12,8315.66,8415.24,8313.34,8336.56,14532641605,1.50E+11
2019-10-13,8336.9,8470.99,8276.61,8321.01,13808286059,1.50E+11
2019-10-14,8320.83,8390.21,8284.13,8374.69,15151387859,1.51E+11
2019-10-15,8373.46,8410.71,8182.71,8205.37,15220412632,1.48E+11
2019-10-16,8204.67,8216.81,7985.09,8047.53,16071646996,1.45E+11
2019-10-17,8047.81,8134.83,8000.94,8103.91,14313052244,1.46E+11
2019-10-18,8100.93,8138.41,7902.16,7973.21,15651592610,1.44E+11
2019-10-19,7973.8,8082.63,7944.78,7988.56,13797825640,1.44E+11
2019-10-20,7997.81,8281.82,7949.44,8222.08,15504249442,1.48E+11
2019-10-21,8225.12,8296.69,8196.42,8243.72,15868748866,1.48E+11
2019-10-22,8243.4,8296.65,8074.46,8078.2,16803377857,1.45E+11
2019-10-23,8076.23,8093,7469.32,7514.67,21942878958,1.35E+11
2019-10-24,7509.73,7532.87,7446.99,7493.49,16268708849,1.35E+11
2019-10-25,7490.7,8691.54,7479.98,8660.7,28705065488,1.56E+11
2019-10-26,8667.58,10021.74,8662.62,9244.97,44496255609,1.67E+11
2019-10-27,9241.71,9749.53,9112.54,9551.71,32593129501,1.72E+11
2019-10-28,9565.1,9805.12,9256.15,9256.15,30948255332,1.67E+11
2019-10-29,9248.44,9516.18,9232.65,9427.69,28426779937,1.70E+11
2019-10-30,9422.46,9426.87,9085.37,9205.73,27706531577,1.66E+11
2019-10-31,9202.46,9383.16,9028.72,9199.58,26583653947,1.66E+11
2019-11-01,9193.99,9275.66,9132.05,9261.1,24324691031,1.67E+11
2019-11-02,9259.78,9377.49,9249.59,9324.72,21242676385,1.68E+11
2019-11-03,9324.79,9379.81,9141.25,9235.35,21132220847,1.66E+11
2019-11-04,9235.61,9505.05,9191.49,9412.61,26170255634,1.70E+11
2019-11-05,9413,9457.42,9256.93,9342.53,26198609048,1.68E+11
2019-11-06,9340.86,9423.24,9305.91,9360.88,23133895765,1.69E+11
2019-11-07,9352.39,9368.48,9202.35,9267.56,22700383839,1.67E+11
2019-11-08,9265.37,9272.76,8775.53,8804.88,24333037836,1.59E+11
2019-11-09,8809.47,8891.82,8793.16,8813.58,17578630606,1.59E+11
2019-11-10,8812.49,9103.83,8806.16,9055.53,20587919881,1.63E+11
2019-11-11,9056.92,9081.28,8700.61,8757.79,20265510765,1.58E+11
2019-11-12,8759.75,8853.77,8685.43,8815.66,20309769107,1.59E+11
2019-11-13,8812.03,8836.84,8761.65,8808.26,17545755405,1.59E+11
2019-11-14,8811.94,8826.94,8692.55,8708.1,19084739975,1.57E+11
2019-11-15,8705.71,8730.87,8484.84,8491.99,21796856471,1.53E+11
2019-11-16,8491.17,8592,8473.97,8550.76,16495389808,1.54E+11
2019-11-17,8549.47,8727.79,8500.97,8577.98,18668638897,1.55E+11
2019-11-18,8573.98,8653.28,8273.57,8309.29,21579470673,1.50E+11
2019-11-19,8305.13,8408.52,8099.96,8206.15,21083613816,1.48E+11
2019-11-20,8203.61,8237.24,8010.51,8027.27,20764300437,1.45E+11
2019-11-21,8023.64,8110.1,7597.38,7642.75,22514243371,1.38E+11
2019-11-22,7643.57,7697.38,6936.71,7296.58,34242315785,1.32E+11
2019-11-23,7296.16,7442.26,7151.42,7397.8,21008924418,1.34E+11
2019-11-24,7398.63,7408.58,7029.29,7047.92,30433517289,1.27E+11
2019-11-25,7039.98,7319.86,6617.17,7146.13,42685231262,1.29E+11
2019-11-26,7145.16,7320.23,7098.57,7218.37,21129505542,1.30E+11
2019-11-27,7220.88,7619.69,6974.17,7531.66,23991412764,1.36E+11
2019-11-28,7536.82,7730.07,7454.12,7463.11,19050116751,1.35E+11
2019-11-29,7466.73,7781.18,7460.76,7761.24,19709695456,1.40E+11
2019-11-30,7764.06,7836.1,7515.85,7569.63,17158194786,1.37E+11
2019-12-01,7571.62,7571.62,7291.34,7424.29,18720708479,1.34E+11
2019-12-02,7424.04,7474.82,7233.4,7321.99,17082040706,1.32E+11
2019-12-03,7323.98,7418.86,7229.36,7320.15,14797485769,1.32E+11
2019-12-04,7320.13,7539.78,7170.92,7252.03,21664240918,1.31E+11
2019-12-05,7253.24,7743.43,7232.68,7448.31,18816085231,1.35E+11
2019-12-06,7450.56,7547,7392.18,7547,18104466307,1.37E+11
2019-12-07,7547.27,7589.95,7525.71,7556.24,15453520564,1.37E+11
2019-12-08,7551.34,7634.61,7476.09,7564.35,15409908086,1.37E+11
2019-12-09,7561.8,7618.09,7365.99,7400.9,17872021272,1.34E+11
2019-12-10,7397.13,7424.02,7246.04,7278.12,18249031195,1.32E+11
2019-12-11,7277.2,7324.16,7195.53,7217.43,16350490689,1.31E+11
2019-12-12,7216.74,7266.64,7164.74,7243.13,18927080224,1.31E+11
2019-12-13,7244.66,7293.56,7227.12,7269.68,17125736940,1.32E+11
2019-12-14,7268.9,7308.84,7097.21,7124.67,17137029730,1.29E+11
2019-12-15,7124.24,7181.08,6924.38,7152.3,16881129804,1.29E+11
2019-12-16,7153.66,7171.17,6903.68,6932.48,20213265950,1.26E+11
2019-12-17,6931.32,6964.07,6587.97,6640.52,22363804217,1.20E+11
2019-12-18,6647.7,7324.98,6540.05,7276.8,31836522778,1.32E+11
2019-12-19,7277.59,7346.6,7041.38,7202.84,25904604416,1.30E+11
2019-12-20,7208.64,7257.92,7086.12,7218.82,22633815180,1.31E+11
2019-12-21,7220.59,7223.23,7112.74,7191.16,19312552168,1.30E+11
2019-12-22,7191.19,7518.03,7167.18,7511.59,23134537956,1.36E+11
2019-12-23,7508.9,7656.18,7326.19,7355.63,27831788041,1.33E+11
2019-12-24,7354.39,7535.72,7269.53,7322.53,22991622105,1.33E+11
2019-12-25,7325.76,7357.02,7220.99,7275.16,21559505149,1.32E+11
2019-12-26,7274.8,7388.3,7200.39,7238.97,22787010034,1.31E+11
2019-12-27,7238.14,7363.53,7189.93,7290.09,22777360996,1.32E+11
2019-12-28,7289.03,7399.04,7286.91,7317.99,21365673026,1.33E+11
2019-12-29,7317.65,7513.95,7279.87,7422.65,22445257702,1.35E+11
2019-12-30,7420.27,7454.82,7276.31,7293,22874131672,1.32E+11
2019-12-31,7294.44,7335.29,7169.78,7193.6,21167946112,1.30E+11
